_id,url,title,update_time,image_url,sectors,salary,job_formality,job_experience_years,application_deadline,required_gender_specific,job_attributes,job_descriptions,job_requirements,company_name,company_address,company_url,timestampISOdate
{'$oid': '61b5dde6ac3da49adc03e517'},https://mywork.com.vn/tuyen-dung/viec-lam/100140779/luat-su-tu-van-va-tranh-tung.html?svs=max_box,Luật Sư Tư Vấn Và Tranh Tụng,2021-11-28,https://cdn.mywork.com.vn/images/employer_avatar/2021/11/18/images/163721810577.png,"['Pháp luật/ Pháp lý', 'Hành chính - Văn phòng', 'Biên tập/ Báo chí/ Truyền hình']",15-20 triệu,Nhân viên,1 năm,1638403200000,Không yêu cầu,Toàn thời gian cố định,"- Thực hiện các công việc có liên quan đến lĩnh vực pháp lý tại Công ty như tư vấn cho khách hàng, doanh nghiệp- Nghiên cứu hồ sơ vụ việc và quy định pháp luật để tư vấn bảo vệ quyền và lợi ích hợp pháp cho khách hàng- Làm việc với khách hàng, đối tác, các cơ quan nhà nước có thẩm quyền,...- Soạn thảo các tài liệu, văn bản gửi khách hàng, tòa án, cơ quan nhà nước hoặc các bên có liên quan- Tham gia tố tụng tại các cơ quan tiến hành tố tụng","- Có thẻ Luật sư.- Có kinh nghiệm hành nghề luật sư trong các mảng tố tụng hình sự, tư vấn- Cẩn thận, nhiệt tình, có trách nhiệm, yêu công việc.- Có khả năng tư duy logic tốt, khả năng làm việc độc lập, theo nhóm, chịu được áp lực cao.- Nhanh nhẹn, hoạt bát trong công việc, thành thạo vi tính, có khả năng soạn thảo và thuyết trình, khả năng tổng hợp nhu cầu khách hàng.",Công Ty Luật TNHH Hồng Bách Và Cộng Sự,"phòng 403, tòa nhà 85 Nguyễn Chí Thanh, p.Láng Hạ, q.Đống Đa, Hà Nội",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20536291/cong-ty-luat-tnhh-hong-bach-va-cong-su.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e518'},https://mywork.com.vn/tuyen-dung/viec-lam/100142520/truong-nhom-kinh-doanh.html?svs=max_box,Trưởng Nhóm Kinh Doanh,2021-11-28,https://cdn.mywork.com.vn/images/default/2021/11/24/images/163771902241.png,"['Nhân viên kinh doanh', 'Kinh doanh - Thương mại', 'Tư vấn/ Chăm sóc khách hàng']",10 - 30 triệu,Trưởng nhóm,2 năm,1639180800000,Không yêu cầu,Toàn thời gian cố định,"- Làm việc trực tiếp với trưởng phòng MKT- Tìm kiếm, khai thác khách hàng tiềm năng trên các trang mạng xã hội,…- Tìm kiếm khách hàng offline dựa trên sự khai thác của bản thân về các trung tâm đào tạo tiếng Đức, hoặc các trường trên toàn quốc,… đáp ứng được điều kiện tuyển ứng viên cho công ty.- Dựa trên lương thưởng hoa hồng của bản thân, đưa ra đề xuất hợp tác với Cộng Tác Viên để tìm kiếm ứng viên.- Được phòng MKT hỗ trợ về nguồn ứng viên do MKT chạy quảng cáo cung cấp.- Thực hiện tư vấn, báo giá, chốt ứng viên, thu thập hồ sơ ứng viên và ký hợp đồng.- Duy trì, tạo mối quan hệ, chăm sóc ứng viên cũ và mới.- Lên kế hoạch thực hiện các chỉ tiêu kinh doanh được giao.- Phối hợp, tham gia triển khai kế hoạch tìm kiếm khách hàng, giới thiệu chương trình của công ty.- Nắm bắt nhu cầu của khách hàng, tìm hiểu thông tin đối thủ cạnh tranh từ đó đề xuất phương án tiếp cận phù hợp.","- Nam/Nữ từ 27-35 tuổi.- Yêu thích kinh doanh, tinh thần cầu tiến, nhiệt huyết.- Có kỹ năng giao tiếp tốt, trình bày tốt.- Trung thực, năng động, thái độ phù hợp.- Giọng nói phổ thông, dễ nghe.- Có kinh nghiệm trong mảng tuyển sinh du học là 1 lợi thế.",Công Ty Cổ Phần Đầu Tư Phát Triển Shb,122 Đỗ Xuân Hợp Phường Phước Long A Quận 9 Tp.Hồ Chí Minh,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20439877/cong-ty-co-phan-dau-tu-phat-trien-shb.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e519'},https://mywork.com.vn/tuyen-dung/viec-lam/100143037/ke-toan-tong-hop-lam-viec-tai-quan-7.html?svs=max_box,Kế Toán Tổng Hợp Làm Việc Tại Quận 7,2021-11-28,https://cdn.mywork.com.vn/images/employer_avatar/default_avatar.png,"['Kế toán - Kiểm toán', 'Tài chính - Tiền tệ', 'Ngân hàng/ Tài Chính']",7-10 triệu,Nhân viên,2 năm,1639526400000,Không yêu cầu,Toàn thời gian cố định,"- Lĩnh vực thực phẩm  F&amp;B- Tập hợp, kiểm tra tính hợp lý, hợp lệ hóa đơn đầu vào của các nhà cung cấp, đầu ra và ghi sổ kế toán- Tính lương, hạch toán lương và các khoản trích theo lương- Định kỳ báo cáo công nợ phải thu, phải trả cho các nhà cung cấp, công nợ tạm ứng của nhân viên công ty cho Ban giám đốc- Quản lý TSCĐ, CCDC, tiến hành trích khấu hao TSCĐ, CCDC, chi phí trả trước và theo dõi, ghi sổ kế toán- Thực hiện lập và nộp các báo cáo thuế định kỳ (báo cáo quý) về thuế GTGT, thuế TNCN hàng quý, Báo cáo sử dụng hóa đơn, chứng từ khấu trừ thuế, và nộp tiền thuế phát sinh theo quy định- Theo dõi và lập định mức tiêu hao nguyên vật liệu, quản lý tồn kho nguyên vật liệu- Thực hiện các bút toán tổng hợp, kiểm tra, đối chiếu số dư các tài khoản lập Báo cáo tài chính năm, Báo cáo quản trị định kỳ (hàng tháng) theo yêu cầu của Ban giám đốc.- Đi ra ngoài lo các giấy tờ, thủ tục đăng ký của công ty","- Tốt nghiệp Đại học  chuyên ngành liên quan kế toán, tài chính,...- 2 năm kinh nghiệm trở lên vị trí tương đương- Có khả năng làm việc độc lập, có khả năng chịu áp lực công việc.- Tư duy công bằng, minh bạch, hòa đồng;- Có kỹ năng giao tiếp rõ ràng, mạch lạc, tự tin;- Có kỹ năng trình bày vấn đề, thuyết trình, báo cáo, đào tạo tốt và logic;- Trung thực, năng động, chăm chỉ và có tinh thần trách nhiệm cao.",Công Ty TNHH Hương Việt 1936,"30K, Hoàng Quốc Việt, phường Phú Mỹ, Quận 7",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/100072862/cong-ty-tnhh-huong-viet-1936.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e51a'},https://mywork.com.vn/tuyen-dung/viec-lam/100143753/cong-tac-vien-ban-hang-sua-yakult-q-08.html?svs=max_box,Cộng Tác Viên Bán Hàng - Sữa Yakult (Q.08),2021-11-28,https://cdn.mywork.com.vn/images/employer_avatar/2021/11/25/images/163780702790.png,"['Bán hàng', 'Làm bán thời gian', 'Làm thêm']",10-12 triệu,Nhân viên,Chưa có kinh nghiệm,1639180800000,Nữ,Toàn thời gian cố định,"Bán sữa lên men Yakult tận nhàTư vấn và bán hàng cho người tiêu dùng.Thời gian làm việc : từ thứ 2 đến thứ 7 (giờ hành chính).+ Sáng:  8h-11h30+ Chiều: 13h30-17hKhu vực bán hàng:  40 đường 817A Tạ Quang Bữu, P5, Q8","_ Nữ từ 20 đến 40 tuổi (phù hợp nội trợ, đã lập gia đình)._ Có phương tiện di chuyển._ Sức khỏe tốt._ Không cần kinh nghiệm",Công Ty TNHH Yakult Việt Nam,"40 đường 817A Tạ Quang Bữu, P5, Q8",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/100050516/cong-ty-tnhh-yakult-viet-nam.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e51b'},https://mywork.com.vn/tuyen-dung/viec-lam/100143444/truong-nhom-dao-tao-va-kiem-soat-dich-vu-15-20-trieu.html?svs=max_box,Trưởng Nhóm Đào Tạo Và Kiểm Soát Dịch Vụ (15 - 20 Triệu),2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/102019/71dedc8c3c06546db867967f5e7f81d4.png,"['Giáo dục - Đào tạo', 'Hành chính - Văn phòng', 'Dịch vụ']",15 - 20 triệu,Trưởng nhóm,1 năm,1640304000000,Không yêu cầu,Toàn thời gian cố định,"- Thiết lập các quy trình, tài liệu đào tạo, bài kiểm tra… liên quan tiêu chuẩn chất lượng dịch vụ.- Thực hiện đào tạo mới và tái đào tạo tiêu chuẩn chất lượng dịch vụ cho nhân viên văn mới, nhân viên BQLVH.- Xây dựng các tiêu chuẩn, kỹ năng…riêng của Lễ tân và hướng dẫn cho nhân viên Lễ tân.- Thực hiện kiểm tra, đánh giá…kết quả đào tạo, tuỳ từng thời điểm theo yêu cầu.- Tiếp nhận hồ sơ từ các dự án, Phòng/ban, trình ký, bàn giao….các hồ sơ, giấy tờ…. liên quan đến phòng QC.- Soạn thảo, lưu trữ công văn, tài liệu…..của phòng QC.- Đưa ra những ý kiến cải tiến về trang phục, tiêu chuẩn dịch vụ…của nhân viên BQLVH, dịch vụ QLVH để phù hợp với từng thời điểm và đảm bảo chất lượng dịch vụ cao cấp.- Kiểm tra hình ảnh, nhân viên tại các dự án hàng ngày mà các cán bộ QC gửi qua email, … đưa ra những ý kiến chấn chỉnh kịp thời những điểm chưa đạt để QC tại dự án khắc phục ngay.- Kiểm tra giờ giấc làm việc của cán bộ QC các dự án hàng ngày, kiểm tra hình ảnh họ báo cáo email, báo cáo kịp thời cho lãnh đạo đối với những cán bộ QC đến nơi làm việc muộn hoặc về sớm so với thời gian quy định.- Theo dõi quân số bảo vệ hàng ngày của các dự án mà các Giám đốc BQLVH báo trên nhóm Zalo.- Kiểm soát việc đánh giá nhân viên nhà thầu đạt tiêu chuẩn chất lượng dịch vụ, triển khai trao thưởng cho nhân viên nhà thầu xuất sắc.- Kết hợp kiểm tra chất lượng dịch vụ tại các dự án, đưa ra những ý kiến đánh giá về chất lượng dịch vụ, đưa ra giải pháp để cải tiến chất lượng dịch vụ.- Thực hiện công việc tư vấn chất lượng dịch vụ QLVH cho khách hàng khi có yêu cầu.- Lập báo cáo tuần, tháng…. gửi cho Trưởng phòng.- Thực hiện các công việc khác khi có yêu cầu của cấp trên","- Nữ, độ tuổi từ 26- 35 tuổi, tốt nghiệp các trường Cao đẳng, Đại học- Đã có kinh nghiệm 1-3 năm tại các vị trí tương đương, ưu tiên có kinh nghiệm làm nghành nghề dịch vụ: Khách sạn, QLVH, Du lịch, CS,…- Giao tiếp ứng xử nhanh nhẹn- Thành thạo tin học văn phòng (MS Office: words, excel, ppt, email …)",Đất Xanh Miền Bắc (Công Ty Cổ Phần Dịch Vụ Quản Lý Tài Sản Và Đầu Tư Asahi Japan),"Tầng 18, tòa Center Building, Số 1 Nguyễn Huy Tưởng, Thanh Xuân, Hà Nội.",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20529635/dat-xanh-mien-bac-cong-ty-co-phan-dich-vu-quan-ly-tai-san-va-dau-tu-asahi-japan.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e51c'},https://mywork.com.vn/tuyen-dung/viec-lam/100144010/tho-ky-thuat-dung-may.html?svs=max_box,Thợ Kỹ Thuật Đứng Máy,2021-11-28,https://cdn.mywork.com.vn/images/employer_avatar/default_avatar.png,"['Kỹ thuật', 'Kỹ thuật ứng dụng', 'Cơ khí - Chế tạo']",9 - 11 triệu,Nhân viên,Dưới 1 năm,1639094400000,Không yêu cầu,Toàn thời gian cố định,"- Vận hành dây chuyền sản xuất khẩu trang tự động- Giúp tổ trưởng các công việc khác: Kiểm tra máy móc, sửa máy móc, báo cáo tình trạng máy- Công việc sẽ được trao đổi cụ thể hơn khi đến phỏng vấn trực tiếp",- Nam Nữ đều được- Tuổi từ 18-45 tuổi- Ưu tiên người có kinh nghiệm hiểu biết về máy cơ khí- Đã chích vaccine.,Công Ty Tnhh Một Thành Viên Sản Xuất Thương Mại Tân Vạn Phước," 101/51 AD Phạm Đình Hổ, Phường 06, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/100073238/cong-ty-tnhh-mot-thanh-vien-san-xuat-thuong-mai-tan-van-phuoc.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e51d'},https://mywork.com.vn/tuyen-dung/viec-lam/100140273/ke-toan-tong-hop-ho-chi-minh-luong-10-12-trieu-thang.html?svs=max_box,Kế Toán Tổng Hợp Hồ Chí Minh - Lương 10 - 12 Triệu / Tháng,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/102019/71dedc8c3c06546db867967f5e7f81d4.png,"['Kế toán - Kiểm toán', 'Ngân hàng/ Tài Chính', 'Tài chính - Tiền tệ']",10-12 triệu,Nhân viên,3 năm,1639526400000,Không yêu cầu,Toàn thời gian cố định,"- Lập báo cáo tiền hàng ngày - Tiếp nhận và xử lý đề nghị thanh toán từ các phòng ban, kiểm tra và hạch toán chính xác chi phí - Kiểm soát việc thu phí tại các tòa nhà - Đối chiếu số liệu với kế toán ban và xuất hóa đơn - Đối chiếu công nợ với chủ đầu tư xuất hóa đơn cuối tháng - Hạch toán doanh thu, chi phí đúng kỳ - Theo dõi công nợ, lên kế hoạch thu hồi công nợ - Tính và chi trả hoa hồng cho nhân viên kinh doanh và khối back - Kiểm tra bảng lương, hạch toán lương và các khoản trích theo lương - Lập và nộp tờ khai thuế GTGT, thuế TNCN, thuế nhà thầu - Các công việc khác theo yêu cầu của lãnh đạo","- Tối thiểu 03 năm kinh nghiệm - Ưu tiên ứng viên có kinh nghiệm tổng hợp trong lĩnh vực quản lý vận hành tòa và môi giới bất động sản, cho thuê căn hộ. - Tốt nghiệp Đại học chuyên ngành kế toán. - Nắm vững kiến thức kế toán và hiểu biết về thuế - Xử lý tình huống linh hoạt, tư duy đề ra các giải pháp để công việc hiệu quả hơn - Sử dụng thành thạo phần mềm kế toán và thích ứng nhanh với các phần mềm mới - Sử dụng thành thạo tin học văn phòng",Đất Xanh Miền Bắc (Công Ty Cổ Phần Dịch Vụ Quản Lý Tài Sản Và Đầu Tư Asahi Japan),"Trụ sở MB: Tầng 18, tòa nhà Hapulico Center Building, 85 Vũ Trọng Phụng, Thanh Xuân, Hà Nội; HCM: Lầu 5, tòa nhà Light house số 284 Xô Viết Nghệ Tĩnh, phường 21, Quận Bình Thạnh, TP HCM",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20529635/dat-xanh-mien-bac-cong-ty-co-phan-dich-vu-quan-ly-tai-san-va-dau-tu-asahi-japan.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e51e'},https://mywork.com.vn/tuyen-dung/viec-lam/100140426/ke-toan-vien.html?svs=max_box,Kế Toán Viên,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/032019/c97f1a08ded320de14a0444b123c9d6b.png,"['Kế toán - Kiểm toán', 'Ngân hàng/ Tài Chính', 'Hành chính - Văn phòng']",7-10 triệu,Nhân viên,Chưa có kinh nghiệm,1638316800000,Nam,Toàn thời gian cố định,"- Kiểm tra đối chiếu số liệu giữa các đơn vị nội bộ, dữ liệu chi tiết và tổng hợp.- Kiểm tra các định khoản các nghiệp vụ phát sinh.- Hoạch toán lên phiếu thu chi.- Kiểm tra hóa đơn, số liệu thuế và hóa đơn đầu vào.- Kiểm tra số liệu kế toán- Kiểm tra hóa đơn thanh toán hàng tháng.","- Tốt nghiệp đại học (chuyên nghành tài chính kế toán) thuộc trường công lập.- Tuổi: từ 25 đến 30 tuổi - Có năng lực nghiệp vụ kế toán, có khả năng tổng hợp, nắm vững chế độ kế toán.- Sử dụng máy vi tính thành thạo (phần mềm excel, phần mềm kế toán)",Chi Nhánh 4 - Công Ty TNHH Truyền Hình Cáp Saigontourist (Sctv),"103 đường Thống Nhất, kp3 P Bình Thọ, Tp Thủ Đức.",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20451534/chi-nhanh-4-cong-ty-tnhh-truyen-hinh-cap-saigontourist-sctv.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e51f'},https://mywork.com.vn/tuyen-dung/viec-lam/100140807/nhan-vien-ky-thuat-sua-chua-may-tinh-thi-cong-cai-dat-camera-va-he-thong-mang.html?svs=max_box,"Nhân Viên Kỹ Thuật Sữa Chữa Máy Tính, Thi Công Cài Đặt Camera Và Hệ Thống Mạng",2021-11-28,https://cdn.mywork.com.vn/images/employer_avatar/2021/10/21/images/163478238222.jpeg,"['Kỹ thuật', 'IT phần mềm', 'Kỹ thuật ứng dụng']",8 - 12 triệu,Nhân viên,Chưa có kinh nghiệm,1639180800000,Nam,Toàn thời gian cố định,"-	Cài đặt các phần mềm máy tính-	Cài đặt camera, thi công lắp đặt camera tại công trình-       Bơm mực , sữa chữa máy in-	Công việc cụ thể sẽ trao đổi khi phỏng vấn-       Địa chỉ: Cửa hàng máy tính-máy in-camera Sao Việt (472 Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9, TP. Hồ Chí minh)","-	Không có kinh nghiệm sẽ được đào tạo-	Nhiệt tình, chịu khó, có tinh thần trách nhiệm với công việc-	Am hiểu về máy tính, mạng, máy in-	Có kinh nghiệm là một lợi thế",Công Ty TNHH Tin Học Tín Việt,"3D, Đường 494, Phường Tăng Nhơn Phú A, Quận 9, Tp.HCM",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20392505/cong-ty-tnhh-tin-hoc-tin-viet.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e520'},https://mywork.com.vn/tuyen-dung/viec-lam/100144061/ha-noi-nhan-vien-ky-thuat.html?svs=max_box,[Hà Nội] Nhân Viên Kỹ Thuật,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/07/14/images/162623147099.jpeg,"['Kỹ thuật - Công nghệ', 'Kỹ thuật', 'Lao động phổ thông']",7-10 triệu,Nhân viên,Không yêu cầu,1639008000000,Nam,Toàn thời gian cố định,"- Thi công, lắp đặt  thiết bị Camera, barrie tự động, thiết bị an ninh, giám sát, báo động, chuông cửa có hình, bãi xe thông minh...- Thi công hệ thống mạng nội bộ, mạng LAN, điện nhẹ.- Bảo hành, sửa chữa, cài đặt thiết bị camera.- Nghiên cứu và thực thi các giải pháp camera, an ninh, thiết bị chống trộm, bãi giữ xe thông minh..","- Năng động trong công việc, nhanh nhẹn.- Có khả năng làm việc độc lập, có thể đi công tác ngoại tỉnh- Có kinh nghiệm lắp đặt hệ thống camera, barrier tự động, bãi giữ xe thông minh...là một lợi thế không biết sẽ được đào tạo",Công Ty CP Giải Pháp Ứng Dụng Và Phát Triển Công Nghệ Hoàng Thịnh Group,"Tầng 2 Số 6 Đặng Xuân Bảng, Đại KIm, Hoàng Mai, Hà Nội",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20181187/cong-ty-cp-giai-phap-ung-dung-va-phat-trien-cong-nghe-hoang-thinh-group.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e521'},https://mywork.com.vn/tuyen-dung/viec-lam/100144456/nhan-vien-hanh-chinh-van-phong-luong-tren-10-trieu.html?svs=max_box,Nhân Viên Hành Chính Văn Phòng Lương Trên 10 Triệu,2021-11-28,https://cdn.mywork.com.vn/images/employer_avatar/default_avatar.png,"['Nhân viên kinh doanh', 'Marketing - PR', 'Hành chính - Văn phòng']",10-12 triệu,Nhân viên,1 năm,1638921600000,Nữ,Toàn thời gian cố định,"- Xây dựng, quản lý nội dung (bao gồm viết nội dung, trình bày nội dung, ý tưởng về hình ảnh) trên Fanpage, Website... cơ bản- Báo giá, lệnh sản xuất, làm công nợ cho khách hàng...- Soạn hợp đồng, đề nghị thanh toán, đề nghị tạm ứng ….(khi cần)- Làm việc tại số nhà 36 phố Vũ Văn Cẩn, Phường Vạn Phúc, Quận Hà Đông, Thành phố Hà Nội, Việt Nam","- Thành thạo: Tin học Văn phòng (words, excel..)- Am hiểu các nền tảng MXH, có Kinh nghiệm quản lý Fanpage- Ưu tiên có kĩ năng tốt về Photoshop, SEO cơ bản- Mong muốn gắn bó lâu dài với công ty",Công Ty Cổ Phần Sản Xuất Châu Âu,"Số nhà 36, ngõ 134 đường Vạn Phúc, tổ dân phố Hạnh Phúc, Phường Vạn Phúc, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20316027/cong-ty-co-phan-san-xuat-chau-au.html,2021-11-29
